"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
6,452378696E1	-2,508750153E1	-3,431250000E1	-2,394375038E1
6,454386094E1	-2,495625114E1	-3,431250000E1	-2,388750076E1
6,456391028E1	-2,490000153E1	-3,438750076E1	-2,388750076E1
6,458395237E1	-2,495625114E1	-3,461250305E1	-2,394375038E1
6,460397484E1	-2,478750038E1	-3,444375229E1	-2,418750191E1
6,462399305E1	-2,495625114E1	-3,468750000E1	-2,418750191E1
6,464399848E1	-2,495625114E1	-3,468750000E1	-2,394375038E1
6,466399492E1	-2,495625114E1	-3,461250305E1	-2,394375038E1
6,468398529E1	-2,465625191E1	-3,468750000E1	-2,381250000E1
6,470398268E1	-2,508750153E1	-3,474375153E1	-2,370000076E1
6,472397372E1	-2,514375114E1	-3,461250305E1	-2,340000153E1
6,474397292E1	-2,550000191E1	-3,455625153E1	-2,291250038E1
6,476396718E1	-2,610000038E1	-3,461250305E1	-2,244375038E1
6,478395923E1	-2,658750153E1	-3,455625153E1	-2,238750076E1
6,480396001E1	-2,670000076E1	-3,461250305E1	-2,268750000E1
6,482395632E1	-2,645625114E1	-3,444375229E1	-2,310000038E1
6,484394892E1	-2,585625076E1	-3,461250305E1	-2,358750153E1
6,486395017E1	-2,495625114E1	-3,455625153E1	-2,418750191E1
6,488394791E1	-2,448750114E1	-3,438750076E1	-2,484375191E1
6,490395352E1	-2,388750076E1	-3,431250000E1	-2,561250114E1
6,492395449E1	-2,345625114E1	-3,431250000E1	-2,604375076E1
6,494395154E1	-2,315625000E1	-3,414375305E1	-2,621250153E1
6,496395674E1	-2,304375076E1	-3,408750153E1	-2,610000038E1
6,498395633E1	-2,328750038E1	-3,414375305E1	-2,580000114E1
6,500395119E1	-2,345625114E1	-3,401250076E1	-2,550000191E1
6,502395401E1	-2,364375114E1	-3,414375305E1	-2,484375191E1
6,504395237E1	-2,358750153E1	-3,455625153E1	-2,430000114E1
6,506394840E1	-2,310000038E1	-3,485625076E1	-2,400000000E1
6,508395308E1	-2,285625076E1	-3,498750305E1	-2,358750153E1
6,510395106E1	-2,250000000E1	-3,521250153E1	-2,334375000E1
6,512395642E1	-2,238750076E1	-3,521250153E1	-2,321250153E1
6,514395843E1	-2,195625114E1	-3,515625000E1	-2,304375076E1
6,516395574E1	-2,220000076E1	-3,551250076E1	-2,291250038E1
6,518394886E1	-2,274375153E1	-3,575625229E1	-2,304375076E1
6,520395104E1	-2,298750114E1	-3,594375229E1	-2,321250153E1
6,522394742E1	-2,315625000E1	-3,605625153E1	-2,310000038E1
6,524395367E1	-2,328750038E1	-3,605625153E1	-2,364375114E1
6,526395408E1	-2,280000114E1	-3,611250305E1	-2,418750191E1
6,528395028E1	-2,238750076E1	-3,648750305E1	-2,460000038E1
6,530395330E1	-2,184375000E1	-3,708750153E1	-2,501250076E1
6,532395220E1	-2,094375038E1	-3,725625229E1	-2,538750076E1
6,534394810E1	-1,985625076E1	-3,725625229E1	-2,531250191E1
6,536395137E1	-1,938750076E1	-3,738750076E1	-2,538750076E1
6,538394997E1	-1,914375114E1	-3,774375153E1	-2,531250191E1
6,540394633E1	-1,835625076E1	-3,821250153E1	-2,508750153E1
6,542395035E1	-1,865625000E1	-3,864375305E1	-2,460000038E1
6,544394823E1	-1,884375000E1	-3,881250000E1	-2,411250114E1
6,546395527E1	-1,925625038E1	-3,864375305E1	-2,364375114E1
6,548395573E1	-2,015625000E1	-3,864375305E1	-2,321250153E1
6,550395091E1	-2,075625038E1	-3,851250076E1	-2,304375076E1
6,552396616E1	-2,148750114E1	-3,815625000E1	-2,298750114E1
6,554401848E1	-2,154375076E1	-3,774375153E1	-2,298750114E1
6,556373093E1	-2,220000076E1	-3,738750076E1	-2,291250038E1
6,558353745E1	-2,225625038E1	-3,695625305E1	-2,298750114E1
6,560339198E1	-2,238750076E1	-3,678750229E1	-2,310000038E1
6,562362333E1	-2,225625038E1	-3,648750305E1	-2,340000153E1
6,564351899E1	-2,208750153E1	-3,618750000E1	-2,358750153E1
6,566341470E1	-2,195625114E1	-3,618750000E1	-2,411250114E1
6,568339154E1	-2,178750038E1	-3,641250229E1	-2,424375153E1
6,570343396E1	-2,208750153E1	-3,641250229E1	-2,430000114E1
6,572353521E1	-2,190000153E1	-3,648750305E1	-2,441250038E1
6,574368091E1	-2,190000153E1	-3,641250229E1	-2,448750114E1
6,576380003E1	-2,154375076E1	-3,594375229E1	-2,501250076E1
6,578388406E1	-2,148750114E1	-3,588750076E1	-2,508750153E1
6,580394799E1	-2,124375153E1	-3,581250000E1	-2,531250191E1
6,582398476E1	-2,160000038E1	-3,551250076E1	-2,520000076E1
6,584400203E1	-2,178750038E1	-3,528750229E1	-2,538750076E1
6,586401534E1	-2,160000038E1	-3,491250229E1	-2,550000191E1
6,588401477E1	-2,178750038E1	-3,461250305E1	-2,568750191E1
6,590401582E1	-2,208750153E1	-3,444375229E1	-2,591250038E1
6,592400822E1	-2,274375153E1	-3,455625153E1	-2,550000191E1
6,594399724E1	-2,280000114E1	-3,438750076E1	-2,544375038E1
6,596399193E1	-2,315625000E1	-3,431250000E1	-2,538750076E1
6,598398304E1	-2,298750114E1	-3,461250305E1	-2,531250191E1
6,600397021E1	-2,310000038E1	-3,431250000E1	-2,520000076E1
6,602396670E1	-2,340000153E1	-3,431250000E1	-2,550000191E1
6,604396260E1	-2,358750153E1	-3,431250000E1	-2,561250114E1
6,606395343E1	-2,328750038E1	-3,414375305E1	-2,538750076E1
6,608395387E1	-2,340000153E1	-3,395625305E1	-2,580000114E1
6,610395013E1	-2,405625153E1	-3,371250153E1	-2,604375076E1
6,612395540E1	-2,448750114E1	-3,348750305E1	-2,604375076E1
6,614395535E1	-2,525625038E1	-3,294375229E1	-2,621250153E1
6,616395142E1	-2,574375153E1	-3,281250000E1	-2,610000038E1
6,618395565E1	-2,580000114E1	-3,264375305E1	-2,580000114E1
6,620395454E1	-2,580000114E1	-3,258750153E1	-2,598750114E1
6,622394954E1	-2,615625191E1	-3,264375305E1	-2,621250153E1
6,624394394E1	-2,604375076E1	-3,288750076E1	-2,574375153E1
6,626394619E1	-2,568750191E1	-3,294375229E1	-2,574375153E1
6,628394410E1	-2,550000191E1	-3,294375229E1	-2,598750114E1
6,630394905E1	-2,490000153E1	-3,318750000E1	-2,580000114E1
6,632394972E1	-2,448750114E1	-3,348750305E1	-2,598750114E1
6,634394610E1	-2,430000114E1	-3,365625000E1	-2,604375076E1
6,636395188E1	-2,430000114E1	-3,365625000E1	-2,574375153E1
6,638395164E1	-2,435625076E1	-3,354375076E1	-2,568750191E1
6,640394599E1	-2,465625191E1	-3,324375153E1	-2,598750114E1
6,642394836E1	-2,490000153E1	-3,348750305E1	-2,580000114E1
6,644394680E1	-2,490000153E1	-3,365625000E1	-2,561250114E1
6,646395385E1	-2,508750153E1	-3,341250229E1	-2,568750191E1
6,648395413E1	-2,514375114E1	-3,341250229E1	-2,574375153E1
6,650395036E1	-2,525625038E1	-3,341250229E1	-2,561250114E1
6,652395468E1	-2,544375038E1	-3,341250229E1	-2,591250038E1
6,654395491E1	-2,538750076E1	-3,365625000E1	-2,580000114E1
6,656395110E1	-2,520000076E1	-3,384375000E1	-2,561250114E1
6,658395367E1	-2,495625114E1	-3,384375000E1	-2,568750191E1
6,660395308E1	-2,495625114E1	-3,378750229E1	-2,591250038E1
6,662395891E1	-2,484375191E1	-3,408750153E1	-2,610000038E1
6,664395975E1	-2,454375076E1	-3,401250076E1	-2,598750114E1
6,666395538E1	-2,435625076E1	-3,425625229E1	-2,604375076E1
6,668396051E1	-2,424375153E1	-3,444375229E1	-2,568750191E1
6,670395864E1	-2,400000000E1	-3,455625153E1	-2,604375076E1
6,672395330E1	-2,370000076E1	-3,461250305E1	-2,621250153E1
6,674395629E1	-2,370000076E1	-3,485625076E1	-2,604375076E1
6,676395594E1	-2,375625038E1	-3,498750305E1	-2,598750114E1
6,678395108E1	-2,418750191E1	-3,504375076E1	-2,544375038E1
6,680395411E1	-2,430000114E1	-3,515625000E1	-2,550000191E1
6,682395364E1	-2,435625076E1	-3,515625000E1	-2,561250114E1
6,684394878E1	-2,454375076E1	-3,504375076E1	-2,580000114E1
6,686399649E1	-2,484375191E1	-3,491250229E1	-2,531250191E1
6,688409646E1	-2,508750153E1	-3,498750305E1	-2,520000076E1
6,690383199E1	-2,508750153E1	-3,485625076E1	-2,508750153E1
6,692366476E1	-2,514375114E1	-3,485625076E1	-2,478750038E1
6,694359430E1	-2,484375191E1	-3,474375153E1	-2,490000153E1
6,696360062E1	-2,495625114E1	-3,468750000E1	-2,484375191E1
6,698367768E1	-2,525625038E1	-3,455625153E1	-2,454375076E1
6,700376158E1	-2,520000076E1	-3,455625153E1	-2,448750114E1
6,702383599E1	-2,514375114E1	-3,444375229E1	-2,471250153E1
6,704388869E1	-2,550000191E1	-3,431250000E1	-2,478750038E1
6,706392462E1	-2,585625076E1	-3,414375305E1	-2,501250076E1
6,708395554E1	-2,585625076E1	-3,401250076E1	-2,544375038E1
6,710396993E1	-2,580000114E1	-3,384375000E1	-2,591250038E1
6,712398425E1	-2,580000114E1	-3,378750229E1	-2,580000114E1
6,714398833E1	-2,580000114E1	-3,378750229E1	-2,580000114E1
6,716398586E1	-2,634375191E1	-3,348750305E1	-2,568750191E1
6,718397605E1	-2,670000076E1	-3,348750305E1	-2,531250191E1
6,720397319E1	-2,640000153E1	-3,335625076E1	-2,501250076E1
6,722396558E1	-2,585625076E1	-3,311250305E1	-2,478750038E1
6,724396712E1	-2,574375153E1	-3,288750076E1	-2,448750114E1
6,726396480E1	-2,585625076E1	-3,264375305E1	-2,411250114E1
6,728378289E1	-2,604375076E1	-3,275625229E1	-2,394375038E1
6,730382468E1	-2,585625076E1	-3,264375305E1	-2,424375153E1
6,732385703E1	-2,544375038E1	-3,281250000E1	-2,430000114E1
6,734388291E1	-2,508750153E1	-3,305625153E1	-2,471250153E1
6,736391107E1	-2,508750153E1	-3,311250305E1	-2,501250076E1
6,738392874E1	-2,550000191E1	-3,341250229E1	-2,544375038E1
6,740393560E1	-2,574375153E1	-3,371250153E1	-2,550000191E1
6,742394772E1	-2,568750191E1	-3,408750153E1	-2,574375153E1
6,744395194E1	-2,550000191E1	-3,425625229E1	-2,604375076E1
6,746396113E1	-2,544375038E1	-3,425625229E1	-2,591250038E1
6,748396445E1	-2,538750076E1	-3,438750076E1	-2,621250153E1
6,750396036E1	-2,544375038E1	-3,425625229E1	-2,621250153E1
6,752396311E1	-2,555625153E1	-3,438750076E1	-2,628750038E1
6,754396106E1	-2,580000114E1	-3,438750076E1	-2,621250153E1
6,756395463E1	-2,574375153E1	-3,438750076E1	-2,610000038E1
6,758395825E1	-2,555625153E1	-3,425625229E1	-2,604375076E1
6,760395588E1	-2,514375114E1	-3,431250000E1	-2,604375076E1
6,762394884E1	-2,454375076E1	-3,444375229E1	-2,634375191E1
6,764395322E1	-2,418750191E1	-3,461250305E1	-2,634375191E1
6,766395096E1	-2,394375038E1	-3,468750000E1	-2,658750153E1
6,768394523E1	-2,358750153E1	-3,474375153E1	-2,664375114E1
6,770394733E1	-2,304375076E1	-3,491250229E1	-2,658750153E1
6,772394510E1	-2,298750114E1	-3,515625000E1	-2,640000153E1
6,774395075E1	-2,334375000E1	-3,551250076E1	-2,580000114E1
6,776395217E1	-2,388750076E1	-3,545625305E1	-2,520000076E1
6,778394789E1	-2,484375191E1	-3,545625305E1	-2,430000114E1
6,780395198E1	-2,544375038E1	-3,545625305E1	-2,381250000E1
6,782395084E1	-2,574375153E1	-3,551250076E1	-2,351250076E1
6,784394619E1	-2,568750191E1	-3,551250076E1	-2,328750038E1
6,786395063E1	-2,550000191E1	-3,545625305E1	-2,304375076E1
6,788394931E1	-2,544375038E1	-3,521250153E1	-2,304375076E1
6,790394493E1	-2,544375038E1	-3,515625000E1	-2,328750038E1
6,792395044E1	-2,568750191E1	-3,521250153E1	-2,340000153E1
6,794394832E1	-2,538750076E1	-3,521250153E1	-2,381250000E1
6,796395359E1	-2,544375038E1	-3,521250153E1	-2,370000076E1
6,798395409E1	-2,544375038E1	-3,521250153E1	-2,340000153E1
6,800400664E1	-2,568750191E1	-3,521250153E1	-2,340000153E1
6,802399740E1	-2,615625191E1	-3,528750229E1	-2,364375114E1
6,804370661E1	-2,604375076E1	-3,521250153E1	-2,394375038E1
6,806352197E1	-2,585625076E1	-3,504375076E1	-2,430000114E1
6,808338471E1	-2,568750191E1	-3,468750000E1	-2,471250153E1
6,810328688E1	-2,585625076E1	-3,461250305E1	-2,471250153E1
6,812318788E1	-2,585625076E1	-3,425625229E1	-2,471250153E1
6,814317550E1	-2,568750191E1	-3,408750153E1	-2,448750114E1
6,816320730E1	-2,550000191E1	-3,378750229E1	-2,381250000E1
6,818329536E1	-2,514375114E1	-3,371250153E1	-2,321250153E1
6,820343287E1	-2,520000076E1	-3,371250153E1	-2,274375153E1
6,822360478E1	-2,514375114E1	-3,354375076E1	-2,268750000E1
6,824376560E1	-2,495625114E1	-3,378750229E1	-2,231250000E1
6,826387861E1	-2,448750114E1	-3,401250076E1	-2,268750000E1
6,828395273E1	-2,394375038E1	-3,431250000E1	-2,310000038E1
6,830400502E1	-2,388750076E1	-3,444375229E1	-2,370000076E1
6,832402971E1	-2,375625038E1	-3,444375229E1	-2,454375076E1
6,834403569E1	-2,370000076E1	-3,461250305E1	-2,531250191E1
6,836403973E1	-2,358750153E1	-3,485625076E1	-2,580000114E1
6,838403100E1	-2,315625000E1	-3,504375076E1	-2,621250153E1
6,840402584E1	-2,280000114E1	-3,515625000E1	-2,681250191E1
6,842401345E1	-2,250000000E1	-3,504375076E1	-2,694375038E1
6,844399703E1	-2,225625038E1	-3,498750305E1	-2,711250114E1
6,846399001E1	-2,184375000E1	-3,504375076E1	-2,754375076E1
6,848398017E1	-2,165625000E1	-3,534375000E1	-2,778750038E1
6,850396776E1	-2,148750114E1	-3,534375000E1	-2,784375191E1
6,852396401E1	-2,154375076E1	-3,515625000E1	-2,760000038E1
6,854395862E1	-2,165625000E1	-3,504375076E1	-2,724375153E1
6,856395125E1	-2,165625000E1	-3,504375076E1	-2,741250038E1
6,858395172E1	-2,190000153E1	-3,491250229E1	-2,724375153E1
6,860394860E1	-2,195625114E1	-3,474375153E1	-2,730000114E1
6,862394203E1	-2,214375114E1	-3,444375229E1	-2,700000191E1
6,864394593E1	-2,225625038E1	-3,425625229E1	-2,681250191E1
6,866394519E1	-2,255625153E1	-3,425625229E1	-2,640000153E1
6,868395126E1	-2,268750000E1	-3,468750000E1	-2,658750153E1
6,870395204E1	-2,274375153E1	-3,474375153E1	-2,658750153E1
6,872394902E1	-2,280000114E1	-3,504375076E1	-2,604375076E1
6,874395437E1	-2,298750114E1	-3,551250076E1	-2,604375076E1
6,876395597E1	-2,328750038E1	-3,551250076E1	-2,574375153E1
6,878395155E1	-2,370000076E1	-3,581250000E1	-2,550000191E1
6,880395541E1	-2,388750076E1	-3,594375229E1	-2,550000191E1
6,882395394E1	-2,400000000E1	-3,581250000E1	-2,568750191E1
6,884394832E1	-2,388750076E1	-3,545625305E1	-2,568750191E1
6,886395159E1	-2,400000000E1	-3,545625305E1	-2,580000114E1
6,888395051E1	-2,424375153E1	-3,515625000E1	-2,610000038E1
6,890395581E1	-2,435625076E1	-3,468750000E1	-2,598750114E1
6,892395585E1	-2,424375153E1	-3,485625076E1	-2,604375076E1
6,894395246E1	-2,418750191E1	-3,468750000E1	-2,598750114E1
6,896395691E1	-2,400000000E1	-3,491250229E1	-2,574375153E1
6,898395710E1	-2,388750076E1	-3,515625000E1	-2,561250114E1
6,900395392E1	-2,394375038E1	-3,534375000E1	-2,538750076E1
6,902395604E1	-2,394375038E1	-3,551250076E1	-2,508750153E1
6,904395398E1	-2,405625153E1	-3,575625229E1	-2,471250153E1
6,906394881E1	-2,418750191E1	-3,588750076E1	-2,460000038E1
6,908395316E1	-2,435625076E1	-3,581250000E1	-2,418750191E1
6,910395235E1	-2,430000114E1	-3,564375305E1	-2,424375153E1
6,912395823E1	-2,435625076E1	-3,551250076E1	-2,400000000E1
6,914395797E1	-2,435625076E1	-3,534375000E1	-2,388750076E1
6,916395491E1	-2,454375076E1	-3,504375076E1	-2,364375114E1
6,918395960E1	-2,430000114E1	-3,474375153E1	-2,334375000E1
6,920395878E1	-2,405625153E1	-3,444375229E1	-2,304375076E1
6,922395347E1	-2,388750076E1	-3,431250000E1	-2,268750000E1
6,924395625E1	-2,388750076E1	-3,438750076E1	-2,268750000E1
6,926395437E1	-2,370000076E1	-3,444375229E1	-2,238750076E1
6,928394988E1	-2,364375114E1	-3,438750076E1	-2,214375114E1
6,930395304E1	-2,358750153E1	-3,444375229E1	-2,190000153E1
6,932395188E1	-2,364375114E1	-3,455625153E1	-2,160000038E1
6,934398167E1	-2,388750076E1	-3,461250305E1	-2,160000038E1
6,936406666E1	-2,394375038E1	-3,461250305E1	-2,171250153E1
6,938380217E1	-2,424375153E1	-3,485625076E1	-2,178750038E1
6,940361268E1	-2,465625191E1	-3,485625076E1	-2,171250153E1
6,942353673E1	-2,520000076E1	-3,485625076E1	-2,171250153E1
6,944354148E1	-2,568750191E1	-3,485625076E1	-2,201250076E1
6,946361659E1	-2,598750114E1	-3,498750305E1	-2,190000153E1
6,948372422E1	-2,628750038E1	-3,521250153E1	-2,231250000E1
6,950380643E1	-2,640000153E1	-3,534375000E1	-2,238750076E1
6,952387500E1	-2,658750153E1	-3,575625229E1	-2,220000076E1
6,954392302E1	-2,640000153E1	-3,558750153E1	-2,238750076E1
6,956395128E1	-2,628750038E1	-3,575625229E1	-2,261250114E1
6,958374049E1	-2,615625191E1	-3,558750153E1	-2,268750000E1
6,960380578E1	-2,634375191E1	-3,558750153E1	-2,250000000E1
6,962386403E1	-2,634375191E1	-3,515625000E1	-2,280000114E1
6,964390686E1	-2,634375191E1	-3,521250153E1	-2,268750000E1
6,966393243E1	-2,645625114E1	-3,515625000E1	-2,280000114E1
6,968394650E1	-2,640000153E1	-3,491250229E1	-2,321250153E1
6,970396075E1	-2,640000153E1	-3,491250229E1	-2,310000038E1
6,972396476E1	-2,615625191E1	-3,474375153E1	-2,321250153E1
6,974373916E1	-2,610000038E1	-3,485625076E1	-2,310000038E1
6,976379353E1	-2,550000191E1	-3,455625153E1	-2,328750038E1
6,978383667E1	-2,538750076E1	-3,438750076E1	-2,328750038E1
6,980387997E1	-2,495625114E1	-3,384375000E1	-2,358750153E1
6,982390935E1	-2,508750153E1	-3,365625000E1	-2,358750153E1
6,984392806E1	-2,525625038E1	-3,348750305E1	-2,381250000E1
6,986394849E1	-2,555625153E1	-3,354375076E1	-2,400000000E1
6,988395725E1	-2,574375153E1	-3,371250153E1	-2,381250000E1
6,990395756E1	-2,604375076E1	-3,384375000E1	-2,388750076E1
6,992396275E1	-2,658750153E1	-3,425625229E1	-2,400000000E1
6,994396216E1	-2,645625114E1	-3,444375229E1	-2,400000000E1
6,996396896E1	-2,658750153E1	-3,474375153E1	-2,418750191E1
6,998396878E1	-2,628750038E1	-3,491250229E1	-2,430000114E1
7,000396302E1	-2,604375076E1	-3,491250229E1	-2,430000114E1
7,002396463E1	-2,555625153E1	-3,474375153E1	-2,454375076E1
7,004396152E1	-2,550000191E1	-3,461250305E1	-2,484375191E1
7,006395647E1	-2,514375114E1	-3,468750000E1	-2,514375114E1
7,008395715E1	-2,460000038E1	-3,438750076E1	-2,514375114E1
7,010395574E1	-2,484375191E1	-3,438750076E1	-2,531250191E1
7,012395947E1	-2,484375191E1	-3,444375229E1	-2,531250191E1
7,014395925E1	-2,484375191E1	-3,431250000E1	-2,538750076E1
7,016395601E1	-2,484375191E1	-3,438750076E1	-2,520000076E1
7,018394769E1	-2,484375191E1	-3,461250305E1	-2,501250076E1
7,020394883E1	-2,465625191E1	-3,444375229E1	-2,490000153E1
7,022394656E1	-2,465625191E1	-3,438750076E1	-2,508750153E1
7,024395167E1	-2,484375191E1	-3,455625153E1	-2,508750153E1
7,026395101E1	-2,448750114E1	-3,455625153E1	-2,514375114E1
7,028394683E1	-2,430000114E1	-3,444375229E1	-2,520000076E1
7,030395103E1	-2,394375038E1	-3,461250305E1	-2,550000191E1
7,032395008E1	-2,375625038E1	-3,468750000E1	-2,574375153E1
7,034394568E1	-2,364375114E1	-3,468750000E1	-2,591250038E1
7,036394946E1	-2,364375114E1	-3,491250229E1	-2,604375076E1
7,038394846E1	-2,370000076E1	-3,521250153E1	-2,568750191E1
7,040394454E1	-2,388750076E1	-3,545625305E1	-2,550000191E1
7,042394866E1	-2,424375153E1	-3,564375305E1	-2,538750076E1
7,044394927E1	-2,418750191E1	-3,575625229E1	-2,490000153E1
7,046395516E1	-2,448750114E1	-3,588750076E1	-2,441250038E1
7,048395501E1	-2,465625191E1	-3,594375229E1	-2,424375153E1
7,050399654E1	-2,490000153E1	-3,588750076E1	-2,418750191E1
7,052400260E1	-2,490000153E1	-3,605625153E1	-2,411250114E1
7,054373334E1	-2,484375191E1	-3,575625229E1	-2,430000114E1
7,056354320E1	-2,484375191E1	-3,558750153E1	-2,441250038E1
7,058340026E1	-2,478750038E1	-3,545625305E1	-2,430000114E1
7,060329750E1	-2,508750153E1	-3,551250076E1	-2,454375076E1
7,062329306E1	-2,520000076E1	-3,545625305E1	-2,454375076E1
7,064326438E1	-2,514375114E1	-3,528750229E1	-2,448750114E1
7,066330667E1	-2,514375114E1	-3,551250076E1	-2,411250114E1
7,068341051E1	-2,525625038E1	-3,545625305E1	-2,418750191E1
7,070355866E1	-2,544375038E1	-3,545625305E1	-2,411250114E1
7,072371526E1	-2,544375038E1	-3,545625305E1	-2,394375038E1
7,074384029E1	-2,538750076E1	-3,534375000E1	-2,364375114E1
7,076392578E1	-2,514375114E1	-3,521250153E1	-2,358750153E1
7,078397727E1	-2,484375191E1	-3,515625000E1	-2,358750153E1
7,080401420E1	-2,478750038E1	-3,521250153E1	-2,358750153E1
7,082402867E1	-2,465625191E1	-3,498750305E1	-2,394375038E1
7,084402753E1	-2,454375076E1	-3,498750305E1	-2,381250000E1
7,086402689E1	-2,435625076E1	-3,515625000E1	-2,334375000E1
7,088401706E1	-2,418750191E1	-3,528750229E1	-2,358750153E1
7,090401210E1	-2,430000114E1	-3,528750229E1	-2,388750076E1
7,092400122E1	-2,448750114E1	-3,528750229E1	-2,364375114E1
7,094398680E1	-2,484375191E1	-3,551250076E1	-2,381250000E1
7,096398284E1	-2,478750038E1	-3,545625305E1	-2,370000076E1
7,098397592E1	-2,478750038E1	-3,545625305E1	-2,381250000E1
7,100396363E1	-2,490000153E1	-3,534375000E1	-2,381250000E1
7,102396086E1	-2,484375191E1	-3,504375076E1	-2,400000000E1
7,104395603E1	-2,490000153E1	-3,485625076E1	-2,381250000E1
7,106394946E1	-2,465625191E1	-3,468750000E1	-2,351250076E1
7,108395103E1	-2,465625191E1	-3,461250305E1	-2,340000153E1
7,110394794E1	-2,430000114E1	-3,414375305E1	-2,321250153E1
7,112394181E1	-2,430000114E1	-3,408750153E1	-2,334375000E1
7,114394594E1	-2,430000114E1	-3,401250076E1	-2,304375076E1
7,116394517E1	-2,405625153E1	-3,395625305E1	-2,304375076E1
7,118395216E1	-2,405625153E1	-3,425625229E1	-2,334375000E1
7,120395330E1	-2,405625153E1	-3,431250000E1	-2,340000153E1
7,122394949E1	-2,424375153E1	-3,468750000E1	-2,388750076E1
7,124395389E1	-2,448750114E1	-3,485625076E1	-2,424375153E1
7,126395369E1	-2,484375191E1	-3,534375000E1	-2,424375153E1
7,128395030E1	-2,484375191E1	-3,534375000E1	-2,394375038E1
7,130395467E1	-2,508750153E1	-3,534375000E1	-2,388750076E1
7,132395342E1	-2,514375114E1	-3,558750153E1	-2,400000000E1
7,134394796E1	-2,520000076E1	-3,564375305E1	-2,400000000E1
7,136395189E1	-2,508750153E1	-3,575625229E1	-2,400000000E1
7,138395123E1	-2,490000153E1	-3,564375305E1	-2,370000076E1
7,140395655E1	-2,465625191E1	-3,564375305E1	-2,358750153E1
7,142395622E1	-2,448750114E1	-3,545625305E1	-2,334375000E1
7,144395220E1	-2,465625191E1	-3,564375305E1	-2,340000153E1
7,146395607E1	-2,460000038E1	-3,588750076E1	-2,364375114E1
7,148395746E1	-2,478750038E1	-3,594375229E1	-2,321250153E1
7,150395254E1	-2,478750038E1	-3,588750076E1	-2,298750114E1
7,152395503E1	-2,508750153E1	-3,594375229E1	-2,250000000E1
7,154395344E1	-2,520000076E1	-3,605625153E1	-2,238750076E1
7,156394825E1	-2,550000191E1	-3,618750000E1	-2,238750076E1
7,158395126E1	-2,568750191E1	-3,635625076E1	-2,261250114E1
7,160395152E1	-2,544375038E1	-3,611250305E1	-2,214375114E1
7,162395770E1	-2,574375153E1	-3,605625153E1	-2,178750038E1
7,164395906E1	-2,580000114E1	-3,588750076E1	-2,178750038E1
7,166395677E1	-2,610000038E1	-3,588750076E1	-2,148750114E1
7,168396061E1	-2,634375191E1	-3,594375229E1	-2,171250153E1
7,170396043E1	-2,664375114E1	-3,588750076E1	-2,178750038E1
7,172395435E1	-2,658750153E1	-3,581250000E1	-2,148750114E1
7,174395686E1	-2,670000076E1	-3,575625229E1	-2,118750000E1
7,176395509E1	-2,718750191E1	-3,564375305E1	-2,118750000E1
7,178395147E1	-2,705625153E1	-3,534375000E1	-2,081250000E1
7,180395416E1	-2,730000114E1	-3,521250153E1	-2,040000153E1
7,182395330E1	-2,748750114E1	-3,498750305E1	-2,034375000E1
7,184402677E1	-2,765625191E1	-3,468750000E1	-2,034375000E1
7,186377662E1	-2,778750038E1	-3,468750000E1	-2,040000153E1
7,188358174E1	-2,765625191E1	-3,461250305E1	-2,040000153E1
7,190349627E1	-2,760000038E1	-3,468750000E1	-2,051250076E1
7,192349255E1	-2,760000038E1	-3,485625076E1	-2,088750076E1
7,194356409E1	-2,754375076E1	-3,504375076E1	-2,130000114E1
7,196369053E1	-2,748750114E1	-3,515625000E1	-2,154375076E1
7,198378877E1	-2,760000038E1	-3,504375076E1	-2,154375076E1
7,200385916E1	-2,778750038E1	-3,521250153E1	-2,154375076E1
7,202391796E1	-2,820000076E1	-3,485625076E1	-2,100000000E1
7,204395385E1	-2,904375076E1	-3,461250305E1	-2,100000000E1
7,206397380E1	-2,964375114E1	-3,438750076E1	-2,094375038E1
7,208398976E1	-3,000000191E1	-3,425625229E1	-2,070000076E1
7,210399326E1	-3,048750114E1	-3,395625305E1	-2,070000076E1
7,212398759E1	-3,084375191E1	-3,371250153E1	-2,088750076E1
7,214398758E1	-3,065625191E1	-3,365625000E1	-2,124375153E1
7,216398074E1	-3,035625076E1	-3,341250229E1	-2,154375076E1
7,218398186E1	-3,000000191E1	-3,365625000E1	-2,231250000E1
7,220397632E1	-2,958750153E1	-3,371250153E1	-2,261250114E1
7,222396678E1	-2,928750038E1	-3,354375076E1	-2,280000114E1
7,224396631E1	-2,880000114E1	-3,348750305E1	-2,274375153E1
7,226396138E1	-2,838750076E1	-3,348750305E1	-2,244375038E1
7,228395518E1	-2,808750153E1	-3,371250153E1	-2,220000076E1
7,230395554E1	-2,808750153E1	-3,408750153E1	-2,178750038E1
7,232395203E1	-2,795625114E1	-3,408750153E1	-2,154375076E1
7,234394707E1	-2,765625191E1	-3,401250076E1	-2,141250038E1
7,236395031E1	-2,754375076E1	-3,395625305E1	-2,118750000E1
7,238394809E1	-2,748750114E1	-3,395625305E1	-2,124375153E1
7,240395377E1	-2,760000038E1	-3,425625229E1	-2,148750114E1
7,242395473E1	-2,754375076E1	-3,444375229E1	-2,160000038E1
7,244395056E1	-2,754375076E1	-3,431250000E1	-2,201250076E1
7,246395602E1	-2,748750114E1	-3,408750153E1	-2,214375114E1
